Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,CANYON,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,2.9
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,CANYON,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,54.4
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,GEM,45,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,GEM,45,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,GEM,45,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,54.4
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,GEM,45,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,2,64.7
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,WASHINGTON,87,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,WASHINGTON,87,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,WASHINGTON,87,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,54.4
CENSUS,2017,YEAR,COUNTY,IDAHO,16,SOUTHWEST,70,WASHINGTON,87,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,64.7
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,7.8
CENSUS,2017,YEAR,COUNTY,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,7.8
CENSUS,2017,YEAR,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,9.7
CENSUS,2017,YEAR,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,9.7
CENSUS,2017,YEAR,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,3.4
CENSUS,2017,YEAR,COUNTY,IOWA,19,EAST CENTRAL,60,JOHNSON,103,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,3.4
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,BLUEGRASS,50,SPENCER,215,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,BLUEGRASS,50,SPENCER,215,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,BLUEGRASS,50,SPENCER,215,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,11.0
CENSUS,2017,YEAR,COUNTY,KENTUCKY,21,BLUEGRASS,50,SPENCER,215,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,11.0
CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTHEAST,30,LEE,81,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTHEAST,30,LEE,81,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTHEAST,30,LEE,81,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,NORTHEAST,30,LEE,81,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,HARRISON,47,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,HARRISON,47,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,HARRISON,47,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,(H)
CENSUS,2017,YEAR,COUNTY,MISSISSIPPI,28,SOUTHEAST AND COASTAL,90,HARRISON,47,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,(H)
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,BOONE,19,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,BOONE,19,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,BOONE,19,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,3.6
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,CENTRAL,50,BOONE,19,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,3.6
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHEAST,90,STODDARD,207,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHEAST,90,STODDARD,207,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHEAST,90,STODDARD,207,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,3.6
CENSUS,2017,YEAR,COUNTY,MISSOURI,29,SOUTHEAST,90,STODDARD,207,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,3.6
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,SOUTHEAST,90,GAGE,67,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,SOUTHEAST,90,GAGE,67,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,SOUTHEAST,90,GAGE,67,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2017,YEAR,COUNTY,NEBRASKA,31,SOUTHEAST,90,GAGE,67,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2017,YEAR,COUNTY,NEVADA,32,NORTHWEST,10,LYON,19,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,NEVADA,32,NORTHWEST,10,LYON,19,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,NEVADA,32,NORTHWEST,10,LYON,19,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,2.7
CENSUS,2017,YEAR,COUNTY,NEVADA,32,NORTHWEST,10,LYON,19,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,2.7
CENSUS,2017,YEAR,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,HILLSBOROUGH,11,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,HILLSBOROUGH,11,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,HILLSBOROUGH,11,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,3,(H)
CENSUS,2017,YEAR,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,HILLSBOROUGH,11,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,3,(H)
CENSUS,2017,YEAR,COUNTY,NEW MEXICO,35,NORTHWEST,10,BERNALILLO,1,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,NEW MEXICO,35,NORTHWEST,10,BERNALILLO,1,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,NEW MEXICO,35,NORTHWEST,10,BERNALILLO,1,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2017,YEAR,COUNTY,NEW MEXICO,35,NORTHWEST,10,BERNALILLO,1,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2017,YEAR,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2017,YEAR,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2017,YEAR,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2017,YEAR,COUNTY,NEW YORK,36,WESTERN,40,ERIE,29,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,NEW YORK,36,WESTERN,40,ERIE,29,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,NEW YORK,36,WESTERN,40,ERIE,29,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,42.6
CENSUS,2017,YEAR,COUNTY,NEW YORK,36,WESTERN,40,ERIE,29,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,1.6
CENSUS,2017,YEAR,COUNTY,NEW YORK,36,WESTERN,40,NIAGARA,63,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,NEW YORK,36,WESTERN,40,NIAGARA,63,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,NEW YORK,36,WESTERN,40,NIAGARA,63,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,2,50.5
CENSUS,2017,YEAR,COUNTY,NEW YORK,36,WESTERN,40,NIAGARA,63,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,42.6
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,GRADY,51,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,GRADY,51,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,GRADY,51,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2017,YEAR,COUNTY,OKLAHOMA,40,CENTRAL,50,GRADY,51,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTH CENTRAL,20,HOOD RIVER,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTH CENTRAL,20,HOOD RIVER,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTH CENTRAL,20,HOOD RIVER,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTH CENTRAL,20,HOOD RIVER,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,2,73.9
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTH CENTRAL,20,HOOD RIVER,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTH CENTRAL,20,HOOD RIVER,27,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,(H)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTHEAST,30,BAKER,1,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTHEAST,30,BAKER,1,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTHEAST,30,BAKER,1,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTHEAST,30,BAKER,1,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,2,73.9
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTHEAST,30,BAKER,1,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,3,(H)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTHEAST,30,BAKER,1,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,(H)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTHEAST,30,UMATILLA,59,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTHEAST,30,UMATILLA,59,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTHEAST,30,UMATILLA,59,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,73.9
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTHEAST,30,UMATILLA,59,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,(H)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTHWEST,10,CLACKAMAS,5,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTHWEST,10,CLACKAMAS,5,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,COUNTY,OREGON,41,NORTHWEST,10,CLACKAMAS,5,PLUM-APRICOT HYBRIDS,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,2,(H)
